Almont__Precip_mm_day,Almont__Evap_mm_day,Almont__Runoff_mm_day,Billy_Barr__Precip_mm_day,Billy_Barr__Evap_mm_day,Billy_Barr__Runoff_mm_day,Judd_Falls__Precip_mm_day,Judd_Falls__Evap_mm_day,Judd_Falls__Runoff_mm_day,Kettle_Ponds__Precip_mm_day,Kettle_Ponds__Evap_mm_day,Kettle_Ponds__Runoff_mm_day,Mexican_Cut__Precip_mm_day,Mexican_Cut__Evap_mm_day,Mexican_Cut__Runoff_mm_day,Snodgrass_Mountain__Precip_mm_day,Snodgrass_Mountain__Evap_mm_day,Snodgrass_Mountain__Runoff_mm_day,castnet_gothic__Precip_mm_day,castnet_gothic__Evap_mm_day,castnet_gothic__Runoff_mm_day,nrcs_1141__Precip_mm_day,nrcs_1141__Evap_mm_day,nrcs_1141__Runoff_mm_day,nrcs_380__Precip_mm_day,nrcs_380__Evap_mm_day,nrcs_380__Runoff_mm_day,nrcs_680__Precip_mm_day,nrcs_680__Evap_mm_day,nrcs_680__Runoff_mm_day,nrcs_737__Precip_mm_day,nrcs_737__Evap_mm_day,nrcs_737__Runoff_mm_day,wu_KCOCREST10__Precip_mm_day,wu_KCOCREST10__Evap_mm_day,wu_KCOCREST10__Runoff_mm_day,wu_KCOCREST4__Precip_mm_day,wu_KCOCREST4__Evap_mm_day,wu_KCOCREST4__Runoff_mm_day,wu_KCOCREST6__Precip_mm_day,wu_KCOCREST6__Evap_mm_day,wu_KCOCREST6__Runoff_mm_day,wu_KCOMTCRE2__Precip_mm_day,wu_KCOMTCRE2__Evap_mm_day,wu_KCOMTCRE2__Runoff_mm_day,wu_MRMEX__Precip_mm_day,wu_MRMEX__Evap_mm_day,wu_MRMEX__Runoff_mm_day,wu_MTAPC2__Precip_mm_day,wu_MTAPC2__Evap_mm_day,wu_MTAPC2__Runoff_mm_day,date
0.657,0.824656,0.3013,2.561,1.572923,0.670324,2.474,1.02567,0.951737,2.298,1.014067,0.643837,1.324,1.282067,0.758081,2.378,1.309714,0.631169,2.474,1.02567,0.951737,0.0,1.38921,0.437897,2.617,0.764768,0.649446,0.0,1.522944,0.00223,1.134,1.285318,0.733669,2.737,1.010246,0.65871,2.881,1.26102,0.618652,2.592,0.959949,0.647552,2.448,0.85881,0.628117,1.411,1.995076,0.667581,0.0,1.184835,0.440851,2015-08-31
1.678833,1.488346,0.369923,2.360729,2.537394,0.651949,2.255479,1.561003,0.929375,2.233542,1.536005,0.627568,0.979167,1.698755,0.721597,2.460094,1.764068,0.621926,2.255479,1.561003,0.929375,3.848542,1.851848,0.691538,2.876396,1.313563,0.651314,3.284646,1.709095,0.145398,0.968885,1.702018,0.709435,2.562302,1.470527,0.635622,2.346292,1.654031,0.569211,2.339333,1.42934,0.618984,2.58324,1.373724,0.6212,1.005115,2.835331,0.634115,4.130709,1.620781,0.728643,2015-09-01
2.265344,1.996657,0.408791,2.334458,3.049048,0.646366,2.230604,1.953128,0.937195,2.184958,1.912615,0.62955,1.173583,1.618789,0.734847,2.380646,1.637046,0.626298,2.230604,1.953128,0.937195,2.676115,1.700547,0.626072,2.297021,1.212856,0.617763,3.63798,1.745896,0.165186,1.162375,1.601175,0.722002,2.44225,1.857915,0.633491,2.439375,1.632366,0.589339,2.366563,1.819489,0.6267,2.250583,1.250829,0.607515,1.207979,3.410089,0.645645,4.06649,2.001331,0.73477,2015-09-02
3.977063,2.691425,0.524382,4.723489,3.464744,0.81621,4.484792,1.981647,1.081377,4.142813,1.992351,0.740721,5.100615,1.905766,0.95322,4.579875,1.862935,0.717304,4.484792,1.981647,1.081377,2.842521,1.749579,0.594075,5.777271,1.815358,0.788088,2.580115,1.63833,0.107941,5.329719,1.937176,0.954637,4.950708,2.010746,0.778294,4.631355,1.683321,0.690863,4.964646,2.01346,0.777863,5.005698,1.745409,0.737349,5.204229,3.615499,0.936976,2.241802,1.927097,0.586708,2015-09-03
6.797678,3.271324,0.715534,11.138479,3.76529,1.27818,10.611115,2.11785,1.520215,9.321417,2.093119,1.085445,11.360042,2.342301,1.357944,9.881083,2.280204,1.038241,10.611115,2.11785,1.520215,8.316094,2.21737,0.917931,11.10574,2.355346,1.114585,3.955657,1.876547,0.139749,11.861355,2.381598,1.376406,8.999657,2.069632,1.047414,8.050584,1.711149,0.915837,8.766396,2.07839,1.029487,9.623219,2.26704,1.013378,11.620667,3.926821,1.406463,5.015708,2.017146,0.764601,2015-09-04
4.911656,2.369344,0.585659,8.957115,2.77171,1.116046,8.466157,1.740616,1.38242,6.92324,1.714139,0.93205,9.54473,2.139297,1.268258,7.208177,1.998518,0.898956,8.466157,1.740616,1.38242,8.190844,2.042376,0.951474,6.083844,1.718678,0.816741,4.697229,1.936393,0.176677,9.956844,2.17564,1.283561,5.404324,1.696043,0.806927,5.03875,1.643866,0.729336,5.393219,1.687256,0.804049,5.526781,1.704823,0.772835,9.832584,3.059326,1.270773,3.984625,1.715891,0.695489,2015-09-05
1.539667,2.102077,0.354629,4.592031,2.469192,0.795837,4.206823,1.630991,1.069719,2.847625,1.619511,0.642707,5.329125,1.931179,0.963976,3.075406,1.840563,0.606897,4.206823,1.630991,1.069719,2.721542,1.690693,0.590168,0.809115,1.382199,0.454586,2.691937,1.721955,0.112146,5.551438,1.945972,0.966787,1.424146,1.60988,0.527011,1.673896,1.530245,0.496922,1.639771,1.597988,0.540785,1.019083,1.44432,0.464325,5.548198,2.742896,0.951355,1.476396,1.637361,0.521638,2015-09-06
0.700146,1.844623,0.2963,3.143229,2.522884,0.687422,2.911188,1.630146,0.984514,2.160792,1.641197,0.595655,2.610365,1.748435,0.787891,2.358594,1.80632,0.568035,2.911188,1.630146,0.984514,2.45575,1.893634,0.553714,1.36425,1.354322,0.495751,0.988958,1.795057,0.039931,2.684156,1.777245,0.782802,1.373656,1.630518,0.519225,1.351448,1.518808,0.466822,1.408719,1.617839,0.520172,1.305927,1.397039,0.485549,2.737229,2.809578,0.740795,1.116396,1.66306,0.492386,2015-09-07
0.553802,1.715129,0.285234,0.873323,2.675582,0.519768,0.830958,1.657889,0.831553,0.858011,1.656865,0.499025,3.287656,1.828373,0.801186,0.976427,1.647162,0.468096,0.830958,1.657889,0.831553,2.56025,1.652878,0.569829,1.190292,1.189143,0.477285,1.031042,1.693755,0.039788,3.436688,1.848977,0.799921,1.147417,1.669817,0.499012,1.141292,1.418672,0.451163,1.16375,1.683275,0.498668,1.056052,1.242095,0.461289,3.449979,2.852898,0.789625,0.910073,1.656161,0.473416,2015-09-08
0.0,0.898812,0.246447,0.0,1.624643,0.453418,0.0,1.161386,0.774504,0.0,1.169796,0.434886,3.940208,1.40713,0.88507,0.0,1.341987,0.407223,0.0,1.161386,0.774504,0.0,1.352523,0.403335,0.0,0.908976,0.381824,0.0,1.380627,0.002227,4.154438,1.354349,0.891047,0.0,1.182589,0.41343,0.0,1.11751,0.378441,0.0,1.177848,0.411038,0.0,0.94434,0.382108,4.116677,1.835855,0.835074,0.0,1.1713,0.406887,2015-09-09
0.0,0.678307,0.245376,0.0,1.493232,0.450346,0.0,1.022805,0.782769,0.0,1.031515,0.432253,0.98051,1.133087,0.681481,0.0,1.277746,0.403514,0.0,1.022805,0.782769,0.0,1.232327,0.399767,0.0,0.733368,0.378489,0.0,1.312593,0.002226,1.034104,1.117713,0.676326,0.0,1.04008,0.409879,0.0,1.143286,0.374939,0.0,1.007603,0.407587,0.0,0.794399,0.378776,1.021344,1.667883,0.604075,0.0,1.012942,0.403377,2015-09-10
0.0,0.311106,0.244311,0.0,0.894835,0.447332,0.0,0.644128,0.793891,0.0,0.647721,0.42973,0.0,0.846742,0.591665,0.0,0.826066,0.399863,0.0,0.644128,0.793891,0.0,0.939691,0.396251,0.0,0.376789,0.375205,0.0,0.903942,0.002226,0.0,0.82231,0.578494,0.0,0.656894,0.406385,0.0,0.682376,0.371491,0.0,0.633142,0.404193,0.0,0.448948,0.375495,0.0,1.090029,0.52562,0.0,0.599842,0.399917,2015-09-11
0.0,0.749424,0.243253,0.0,1.990754,0.444375,0.0,1.268018,0.813522,0.0,1.272392,0.427323,0.0,1.58005,0.587014,0.0,1.616412,0.39627,0.0,1.268018,0.813522,0.0,1.561147,0.392785,0.0,1.165639,0.37197,0.0,1.653616,0.002225,0.0,1.609215,0.574327,0.0,1.283121,0.402946,0.0,1.297879,0.3681,0.0,1.282925,0.400857,0.0,1.179985,0.372262,0.0,2.217866,0.522201,0.0,1.264114,0.396506,2015-09-12
0.0,0.573983,0.242202,0.0,2.758299,0.441474,0.0,1.712706,0.848035,0.0,1.714323,0.425041,0.0,1.571539,0.582372,0.0,1.630107,0.392733,0.0,1.712706,0.848035,0.0,1.580399,0.38937,0.0,1.32212,0.368784,0.0,1.660342,0.002225,0.0,1.618326,0.5702,0.0,1.731294,0.399563,0.0,1.320374,0.364761,0.0,1.73259,0.397578,0.0,1.3049,0.369078,0.0,3.044273,0.518787,0.0,1.72414,0.393144,2015-09-13
2.677531,0.782104,0.422965,5.293375,0.978782,0.820197,5.021657,0.781167,1.275422,4.167823,0.782993,0.706354,1.347823,1.120977,0.655299,4.369042,1.272743,0.646449,5.021657,0.781167,1.275422,1.690042,1.177629,0.479388,3.020729,0.548335,0.565357,0.90426,1.113449,0.032065,1.297396,1.091763,0.64067,3.683136,0.799157,0.644,4.045427,0.940587,0.601781,3.904427,0.788549,0.657891,3.121584,0.689069,0.56514,1.402167,1.306302,0.618096,3.016813,0.787767,0.591515,2015-09-14
4.98725,1.623009,0.578642,11.521407,2.062864,1.265904,11.075583,1.216993,1.83559,9.578824,1.174232,1.095424,13.430324,2.144593,1.451518,9.927157,1.706617,1.055373,11.075583,1.216993,1.83559,9.992833,1.878495,1.014158,6.930812,0.913387,0.868836,3.982073,1.421462,0.167103,13.975532,2.098201,1.484372,6.961448,1.113824,0.888378,6.905386,1.265241,0.834318,7.198031,1.082772,0.903944,6.907688,0.96255,0.858204,13.810595,2.734115,1.523032,6.177667,1.209636,0.825079,2015-09-15
2.289219,0.999725,0.394419,7.001407,1.343396,0.937252,6.770751,0.79183,1.631368,5.947896,0.766939,0.853818,14.602407,1.692793,1.615533,6.175573,1.307407,0.826355,6.770751,0.79183,1.631368,8.581125,1.399011,0.989431,3.942458,0.375055,0.665189,3.168667,0.993291,0.154681,15.312772,1.695108,1.658154,3.414021,0.714776,0.644838,2.941719,0.883591,0.56854,3.426021,0.67062,0.646039,3.947771,0.432159,0.661891,15.036241,1.714882,1.608821,3.161521,0.846157,0.613458,2015-09-16
0.0,-0.294824,0.238065,0.774813,-0.093968,0.486187,0.71101,-0.037954,1.271909,0.512458,-0.030648,0.470666,3.10275,0.158878,0.810732,0.599229,0.015603,0.453278,0.71101,-0.037954,1.271909,0.0,0.342169,0.376196,0.0,-0.150811,0.356509,0.0,0.284889,0.002224,3.244031,0.057014,0.820376,0.166396,-0.034605,0.414733,0.145469,0.20893,0.371419,0.172521,-0.061168,0.41484,0.144958,-0.648824,0.415415,3.240511,0.17836,0.742158,0.0,0.074287,0.380159,2015-09-17
0.0,1.337563,0.237048,0.0,1.880899,0.42781,0.0,0.965276,1.288354,0.0,0.971735,0.416795,0.989698,0.897406,0.667118,0.0,1.155648,0.37586,0.0,0.965276,1.288354,0.0,1.139822,0.373022,0.0,0.822464,0.353554,0.522875,0.967342,0.041104,1.042271,0.84651,0.677327,0.0,0.987309,0.383445,0.0,0.936777,0.348847,0.0,0.979863,0.382019,0.0,0.852647,0.353854,1.02849,2.154047,0.576999,0.0,0.964881,0.377027,2015-09-18
0.0,1.797506,0.236038,0.0,3.378352,0.425252,0.0,1.718236,1.359079,0.0,1.716485,0.416456,1.026167,1.695965,0.616883,0.0,1.616232,0.372642,0.0,1.718236,1.359079,0.0,1.510738,0.369895,0.0,1.832781,0.350642,0.545125,1.697423,0.022589,1.066313,1.76449,0.624133,0.0,1.722123,0.380378,0.0,1.165272,0.345815,0.0,1.74156,0.379075,0.0,1.764251,0.350943,1.079042,3.413305,0.577266,0.0,1.679926,0.373939,2015-09-19
0.0,1.043469,0.235034,0.0,2.83465,0.422759,0.0,1.740355,1.408528,0.0,1.739507,0.416983,1.069833,1.881594,0.617895,0.0,1.822792,0.369474,0.0,1.740355,1.408528,0.0,1.718697,0.366812,0.0,1.752234,0.347773,0.0,1.853886,0.002222,1.111688,1.980148,0.636649,0.0,1.745257,0.37736,0.0,1.242116,0.34283,0.0,1.756511,0.376185,0.0,1.67636,0.348075,1.124958,3.015533,0.577239,0.0,1.714984,0.370893,2015-09-20
0.0,0.625478,0.234037,0.0,1.670388,0.420339,0.0,1.156181,1.439135,0.0,1.160822,0.418618,0.0,1.249868,0.557076,0.0,1.291615,0.366354,0.0,1.156181,1.439135,0.0,1.251404,0.363773,0.0,1.048429,0.344946,0.0,1.294068,0.002222,0.0,1.289056,0.587372,0.0,1.160312,0.374392,0.0,0.943625,0.33989,0.0,1.144668,0.373352,0.0,1.022452,0.345249,0.0,1.840927,0.491812,0.0,1.15141,0.367889,2015-09-21
0.0,0.171841,0.233047,0.0,0.478071,0.417999,0.0,0.424008,1.455103,0.0,0.430238,0.421552,0.0,1.234797,0.56065,0.0,1.271433,0.363281,0.0,0.424008,1.455103,0.0,1.232268,0.360777,0.0,0.584519,0.342161,0.0,1.28234,0.002222,0.0,1.268126,0.605948,0.0,0.39253,0.371474,0.0,0.631666,0.336996,0.0,0.369633,0.370575,0.0,0.579047,0.342464,0.0,0.767816,0.488499,0.0,0.393337,0.364925,2015-09-22
0.0,-0.492276,0.232063,0.0,-0.368199,0.415752,0.0,-0.320776,1.46127,0.0,-0.30551,0.425846,0.0,0.184433,0.568154,0.0,0.166668,0.360256,0.0,-0.320776,1.46127,0.0,0.121941,0.357824,0.0,-0.181911,0.339416,0.0,0.098636,0.002221,0.0,0.13973,0.628177,0.0,-0.314183,0.368606,0.0,-0.268571,0.334145,0.0,-0.365836,0.36786,0.0,-0.145648,0.33972,0.0,-0.145981,0.485203,0.0,-0.403924,0.362003,2015-09-23
0.0,0.853994,0.231085,0.0,1.536827,0.413612,0.0,1.064738,1.462143,0.0,1.069587,0.431408,0.0,1.813571,0.580915,0.0,1.911388,0.357277,0.0,1.064738,1.462143,0.0,1.858052,0.354914,0.0,1.518239,0.336711,0.0,1.941424,0.002221,0.0,1.944362,0.655489,0.0,1.08883,0.365789,0.0,1.143589,0.331342,0.0,1.065684,0.365209,0.0,1.485459,0.337015,0.0,1.773768,0.481924,0.0,1.050554,0.359122,2015-09-24
0.0,0.569648,0.230114,0.0,1.099551,0.411595,0.0,0.653352,1.46112,0.0,0.655378,0.438013,0.0,1.063585,0.600332,0.0,1.032844,0.354344,0.0,0.653352,1.46112,0.0,1.081103,0.352044,0.0,0.791802,0.334045,0.0,1.08683,0.00222,0.0,1.036581,0.689049,0.0,0.702891,0.363024,0.0,0.744634,0.328581,0.0,0.658476,0.362626,0.0,0.8908,0.33435,0.0,1.309422,0.478663,0.0,0.659743,0.35628,2015-09-25
0.0,0.395074,0.22915,0.0,0.894372,0.409724,0.0,0.538501,1.460152,0.0,0.543455,0.44539,0.0,0.972679,0.626467,0.0,0.990036,0.351457,0.0,0.538501,1.460152,0.0,1.029633,0.349216,0.0,0.795635,0.331417,0.0,0.997636,0.00222,0.0,0.993943,0.727132,0.0,0.569444,0.360311,0.0,0.749967,0.325862,0.0,0.549822,0.360116,0.0,0.812909,0.331722,0.0,1.117722,0.475423,0.0,0.515762,0.353477,2015-09-26
0.0,-0.26193,0.228191,0.0,-0.079307,0.40802,0.0,-0.035873,1.459618,0.0,-0.031761,0.453289,0.0,0.481652,0.65703,0.0,0.444119,0.348614,0.0,-0.035873,1.459618,0.0,0.466254,0.346427,0.0,-0.164744,0.328828,0.0,0.501227,0.00222,0.0,0.41895,0.765724,0.0,-0.006553,0.357651,0.0,0.204057,0.323184,0.0,-0.025279,0.357686,0.0,0.012391,0.329133,0.0,0.135223,0.472203,0.0,-0.052946,0.350713,2015-09-27
0.0,-0.395289,0.22724,0.0,-0.217963,0.40651,0.0,-0.30304,1.458777,0.0,-0.294624,0.461519,0.0,-0.045221,0.688678,0.0,-0.072664,0.345817,0.0,-0.30304,1.458777,0.0,0.028098,0.343678,0.0,-0.512686,0.326275,0.0,0.049976,0.002219,0.0,-0.095928,0.801602,0.0,-0.280546,0.355048,0.0,-0.077146,0.320547,0.0,-0.30247,0.355345,0.0,-0.180343,0.32658,0.0,0.038349,0.469005,0.0,-0.239614,0.347987,2015-09-28
0.0,-0.24226,0.226294,0.0,-0.099886,0.405224,0.0,-0.223426,1.456416,0.0,-0.217435,0.469944,0.0,0.514758,0.718857,0.0,0.320309,0.343066,0.0,-0.223426,1.456416,0.0,0.500219,0.340969,0.0,-0.333712,0.323759,0.0,0.520989,0.002219,0.0,0.413959,0.851213,0.0,-0.263641,0.352503,0.0,0.126212,0.317952,0.0,-0.295462,0.353104,0.0,-0.039031,0.324064,0.0,0.259595,0.46583,0.427406,-0.10499,0.416392,2015-09-29
0.0,-0.549923,0.225355,0.0,-0.434301,0.404193,0.0,-0.476367,1.451509,0.0,-0.473999,0.478463,0.0,0.035704,0.746256,0.0,-0.297135,0.34036,0.0,-0.476367,1.451509,0.0,-0.022944,0.338298,0.0,-0.964996,0.321278,0.0,-0.015797,0.002219,0.0,-0.03469,0.920312,0.0,-0.535555,0.350021,0.0,-0.419172,0.315398,0.0,-0.56959,0.350976,0.0,-0.686765,0.321583,0.0,-0.13451,0.46268,0.854813,-0.342473,0.422627,2015-09-30
0.0,0.564842,0.224422,0.0,1.028258,0.403447,0.0,0.746973,1.443491,0.0,0.718744,0.486994,1.154437,0.980129,0.897124,0.0,1.408008,0.337702,0.0,0.746973,1.443491,0.0,1.318757,0.335665,0.0,2.10199,0.318833,0.0,1.293068,0.002218,1.138771,0.921279,1.134718,0.0,0.802385,0.347605,0.0,0.950821,0.312884,0.0,0.733955,0.348974,0.0,1.505397,0.319138,1.211719,1.396992,0.54731,0.0,0.666238,0.34003,2015-10-01
0.327042,0.704133,0.245534,0.671708,1.246669,0.451033,0.660938,0.594489,1.540204,0.699615,0.582236,0.596094,1.363656,0.683702,0.93355,0.708427,0.644562,0.419495,0.660938,0.594489,1.540204,0.186042,0.709052,0.377868,0.866073,0.168798,0.435291,0.830333,0.642482,0.058248,1.324313,0.615163,1.218725,0.561063,0.624558,0.432722,0.353479,0.51988,0.349163,0.519448,0.599487,0.443562,0.769625,0.340651,0.417966,1.459115,1.589375,0.562081,0.617854,0.645906,0.396342,2015-10-02
0.340958,0.408533,0.245544,0.700292,0.913408,0.452985,0.689063,0.473346,1.475103,0.729385,0.463147,0.558468,0.166906,1.20484,0.822792,0.738573,1.329356,0.373009,0.689063,0.473346,1.475103,0.193958,1.194104,0.341133,0.902927,1.096402,0.384545,0.865667,1.202021,0.037368,0.142917,1.227781,1.135076,0.584938,0.48611,0.384762,0.368521,0.554521,0.32923,0.541552,0.459444,0.384985,0.802375,1.117212,0.372766,0.204167,1.374904,0.46817,0.644146,0.523412,0.379639,2015-10-03
0.0,1.14163,0.22166,0.0,2.061805,0.403194,0.0,0.991322,1.400953,0.0,0.987681,0.511878,1.152969,1.484897,0.909991,0.0,1.393344,0.330017,0.0,0.991322,1.400953,0.0,1.333349,0.327984,0.0,1.589502,0.311701,0.0,1.447988,0.002217,1.138281,1.511503,1.24266,0.0,0.988978,0.340809,0.0,0.792984,0.30556,0.0,0.994176,0.343903,0.0,1.56323,0.312005,1.206823,2.322575,0.537596,0.0,0.972622,0.33239,2015-10-04
1.729698,0.365997,0.337167,3.290979,0.927713,0.639126,3.245938,0.49348,1.632835,2.842031,0.452935,0.720459,3.853125,1.110772,1.13007,2.935052,1.063361,0.501781,3.245938,0.49348,1.632835,2.546813,1.056817,0.471191,2.433719,0.780715,0.481604,1.973021,1.017577,0.073991,3.762417,1.0884,1.469836,2.471906,0.442245,0.506578,2.513031,0.643145,0.454912,2.489042,0.413247,0.512652,2.370073,0.801501,0.47401,3.973896,1.37376,0.734426,1.911333,0.402623,0.460476,2015-10-05
2.241479,1.167452,0.370665,3.712531,1.556408,0.67029,3.655292,0.679948,1.659828,3.343375,0.66714,0.776654,5.089427,1.266612,1.258324,3.579885,1.155131,0.566237,3.655292,0.679948,1.659828,4.006438,1.154929,0.583789,3.540438,0.816629,0.561589,2.552927,1.07414,0.110999,4.982428,1.263251,1.589097,3.196417,0.666599,0.564133,3.001354,0.685774,0.50658,3.14476,0.653109,0.567311,3.295875,0.838144,0.542965,5.235136,1.759391,0.822354,2.785792,0.653245,0.524946,2015-10-06
0.456823,1.223987,0.249678,0.29349,1.684107,0.427102,0.282771,0.67764,1.374381,0.396594,0.679338,0.575231,2.424479,0.710185,1.139347,0.542063,0.641686,0.38347,0.282771,0.67764,1.374381,1.40875,0.674836,0.438486,1.045844,0.615405,0.418002,0.517052,0.596675,0.04223,2.394875,0.691469,1.454799,0.645677,0.686076,0.391286,0.397615,0.520828,0.333712,0.573198,0.683623,0.393002,0.860052,0.664455,0.398196,2.506146,1.915801,0.622364,0.826875,0.671948,0.393385,2015-10-07
0.0,0.925032,0.218062,0.0,1.380631,0.407703,0.0,0.713288,1.315413,0.0,0.714151,0.54065,0.0,0.867409,0.953237,0.0,0.908993,0.320574,0.0,0.713288,1.315413,0.0,0.875827,0.318228,0.0,0.948226,0.302652,0.0,0.92188,0.002215,0.0,0.903755,1.237865,0.0,0.718434,0.333084,0.0,0.564921,0.296287,0.0,0.717082,0.340035,0.0,0.929797,0.30295,0.0,1.663428,0.438717,0.0,0.703776,0.322667,2015-10-08
0.0,0.005484,0.217178,0.0,0.153415,0.40954,0.0,0.09643,1.291636,0.0,0.091356,0.54669,0.0,0.308183,0.971963,0.0,0.302051,0.318396,0.0,0.09643,1.291636,0.0,0.300133,0.315872,0.0,0.024176,0.300469,0.0,0.297605,0.002215,0.0,0.298821,1.233774,0.0,0.111698,0.331454,0.0,0.172512,0.294053,0.0,0.093629,0.339687,0.0,0.128266,0.300764,0.0,0.372305,0.435947,0.0,0.092665,0.320315,2015-10-09
0.0,0.273996,0.216299,0.0,0.526806,0.411564,0.0,0.285135,1.267549,0.0,0.276533,0.552218,0.0,0.858676,0.985812,0.0,0.888321,0.316308,0.0,0.285135,1.267549,0.0,0.862514,0.313549,0.0,0.440946,0.298317,0.0,0.903179,0.002215,0.0,0.88672,1.224771,0.0,0.310598,0.329965,0.0,0.412826,0.291853,0.0,0.294521,0.339598,0.0,0.508913,0.298608,0.0,0.880447,0.433249,0.0,0.242459,0.317995,2015-10-10
0.0,-0.315459,0.215426,0.0,-0.132179,0.413717,0.0,-0.113838,1.243359,0.0,-0.126161,0.557227,0.0,0.257613,0.995046,0.0,0.219884,0.314322,0.0,-0.113838,1.243359,0.0,0.233148,0.311257,0.0,-0.120683,0.296195,0.0,0.173865,0.002214,0.0,0.210456,1.212088,0.0,-0.069608,0.328626,0.0,0.040957,0.289685,0.0,-0.103997,0.339759,0.0,0.013038,0.296482,0.0,0.196505,0.430632,0.0,-0.12542,0.315705,2015-10-11
0.0,0.493711,0.214559,0.0,0.886411,0.415943,0.0,0.463739,1.219245,0.0,0.46506,0.561722,0.0,0.881281,1.000107,0.0,0.907634,0.312448,0.0,0.463739,1.219245,0.0,0.886736,0.308997,0.0,0.609767,0.294104,0.0,0.927729,0.002214,0.0,0.905552,1.196737,0.0,0.496001,0.327445,0.0,0.46965,0.28755,0.0,0.499438,0.340153,0.0,0.579922,0.294385,0.0,1.302043,0.428104,0.0,0.44371,0.313445,2015-10-12
0.0,0.512797,0.213698,0.0,0.860169,0.418193,0.0,0.425945,1.195325,0.0,0.420593,0.565715,0.0,0.871016,1.00149,0.0,0.897955,0.310699,0.0,0.425945,1.195325,0.0,0.892927,0.306767,0.0,0.533461,0.292043,0.0,0.921048,0.002213,0.0,0.917145,1.179465,0.0,0.463553,0.326426,0.0,0.465283,0.285447,0.0,0.46448,0.340759,0.0,0.573734,0.292317,0.0,1.137378,0.425673,0.0,0.408334,0.311214,2015-10-13
0.0,0.653521,0.212842,0.0,1.102769,0.420422,0.0,0.529404,1.171694,0.0,0.525219,0.56922,0.0,0.827916,0.999709,0.0,0.866798,0.309086,0.0,0.529404,1.171694,0.0,0.847617,0.304568,0.0,0.634808,0.290013,0.0,0.88196,0.002213,0.0,0.855871,1.160857,0.0,0.562152,0.325572,0.0,0.488549,0.283375,0.0,0.554661,0.341549,0.0,0.642386,0.290277,0.0,1.365264,0.423347,0.0,0.517891,0.309013,2015-10-14
0.0,0.664683,0.211993,0.0,1.538363,0.422592,0.0,0.797932,1.148424,0.0,0.795143,0.572258,0.0,1.039131,0.995263,0.0,1.061297,0.307622,0.0,0.797932,1.148424,0.0,1.043924,0.302399,0.0,0.843638,0.288012,0.0,1.066968,0.002213,0.0,1.075902,1.141371,0.0,0.812839,0.324882,0.0,0.57518,0.281334,0.0,0.810159,0.34249,0.0,0.846015,0.288266,0.0,1.774179,0.421132,0.0,0.796263,0.306839,2015-10-15
0.0,0.453458,0.211148,0.0,2.111662,0.424673,0.0,1.048999,1.125557,0.0,1.047264,0.574851,0.0,1.458552,0.988602,0.0,1.49438,0.306315,0.0,1.048999,1.125557,0.0,1.432602,0.300258,0.0,1.176663,0.286042,0.0,1.423755,0.002212,0.0,1.542824,1.121339,0.0,1.04393,0.324352,0.0,0.729825,0.279325,0.0,1.049523,0.343549,0.0,1.147618,0.286282,0.0,2.199705,0.419035,0.0,1.049841,0.304694,2015-10-16
0.329,0.477964,0.232345,0.269271,2.488803,0.446,0.256052,1.285986,1.121523,0.155688,1.282155,0.58751,1.164719,2.204283,1.051588,0.166948,2.137445,0.314291,0.256052,1.285986,1.121523,0.0,2.101732,0.298147,0.0,1.472758,0.284103,0.620792,2.173251,0.022926,1.146604,2.320266,1.17217,0.0,1.279028,0.323976,0.0,0.944591,0.277346,0.0,1.285321,0.344696,0.0,1.458757,0.284326,1.220531,2.672006,0.5046,0.22325,1.278267,0.316672,2015-10-17
0.951063,0.379233,0.273155,2.037844,0.806485,0.575051,2.00399,0.44606,1.234673,1.670719,0.414989,0.699855,2.517063,1.003818,1.143914,1.733865,1.004137,0.405961,2.00399,0.44606,1.234673,1.301313,1.003292,0.368373,1.222979,0.424366,0.367674,0.948302,0.871986,0.039794,2.47076,0.981931,1.257744,1.394333,0.408302,0.418854,1.490781,0.456661,0.364368,1.411958,0.373161,0.443776,1.223469,0.442506,0.365491,2.602667,1.133427,0.60181,0.720865,0.409778,0.351759,2015-10-18
3.160677,1.321784,0.420185,7.779834,1.751914,0.989953,7.658542,0.906253,1.627413,6.584459,0.860134,1.039494,5.570105,1.756428,1.300131,6.791781,1.948477,0.674098,7.658542,0.906253,1.627413,4.240334,1.690109,0.524715,5.116292,1.15196,0.593286,1.959885,1.306877,0.067604,5.428916,1.776971,1.395909,5.325781,0.81925,0.674031,5.426333,0.917382,0.602985,5.24624,0.786587,0.69695,4.995386,1.131438,0.585276,5.683385,1.973101,0.820777,2.365875,0.826674,0.447529,2015-10-19
3.655042,1.376412,0.452369,7.658052,1.59405,0.982895,7.462843,0.66991,1.622952,6.268437,0.645446,1.046883,8.244626,1.256569,1.550667,6.596635,1.044089,0.757156,7.462843,0.66991,1.622952,4.542667,1.026541,0.58829,5.109719,0.730912,0.635808,2.123354,0.79606,0.095387,8.046448,1.233528,1.638043,4.797209,0.616047,0.661526,4.633688,0.585624,0.591923,4.579094,0.601989,0.674916,4.717782,0.709525,0.60859,8.511135,1.587942,1.034074,2.483365,0.63563,0.468146,2015-10-20
